User ID,applications,Reason,Granted_Loan_Amount,Requested_Loan_Amount,FICO_score,Fico_Score_group,Employment_Status,Employment_Sector,Monthly_Gross_Income,Monthly_Housing_Payment,Ever_Bankrupt_or_Foreclose,Lender,Approved,bounty
274ab92b-304f-4b72-949a-a36a909b76ae,1,other,40000,46000.0,720.0,good,full_time,information_technology,,1974,0,C,0,0
274b74ed-e9a1-4afb-be21-1a2ef2a18f95,1,debt_conslidation,70000,84000.0,568.0,poor,part_time,financials,2810.0,1282,0,A,0,0
274c1e2f-6a60-4af8-9218-1d10c250ede9,1,major_purchase,80000,86000.0,585.0,fair,full_time,financials,8544.0,1409,0,C,0,0
274c56d9-5f33-4b17-8d43-86a9fe15b173,1,major_purchase,10000,11000.0,375.0,poor,full_time,consumer_staples,2976.0,2365,0,A,0,0
274cc5c0-58da-4d2c-9602-c80370b62c8c,1,cover_an_unexpected_cost,10000,12000.0,634.0,fair,full_time,financials,11093.0,2169,0,A,0,0
274ea1ed-4422-4c12-ab17-ef016a29b40a,1,other,10000,12000.0,641.0,fair,part_time,information_technology,2720.0,1070,1,A,0,0
274f9963-64c3-4a5b-89be-5c58057fd076,1,credit_card_refinancing,20000,22000.0,,poor,part_time,consumer_staples,2245.0,373,0,B,0,0
27507548-ccf5-4b6e-8b30-0551e81c137b,1,cover_an_unexpected_cost,40000,47000.0,706.0,good,full_time,consumer_staples,9026.0,838,0,C,1,150
2750e1ec-5df4-4307-b169-912bc82b9e2a,1,debt_conslidation,30000,34000.0,732.0,good,full_time,information_technology,8992.0,743,0,C,0,0
27512760-5ed2-4f00-9fa5-9c30aef4fc7c,1,debt_conslidation,30000,35000.0,640.0,fair,full_time,materials,7530.0,1415,0,B,0,0
275137be-1fe6-4327-90b6-6456239788c6,1,cover_an_unexpected_cost,10000,12000.0,553.0,poor,full_time,utilities,3549.0,2099,0,B,0,0
2751dc73-234d-4952-b404-266cfee29326,1,cover_an_unexpected_cost,40000,50000.0,,poor,unemployed,,4782.0,1062,0,B,0,0
27523765-b817-4607-a111-ca0c69c8fc8f,1,cover_an_unexpected_cost,40000,46000.0,585.0,fair,full_time,materials,4820.0,3056,0,A,0,0
27531f42-5705-43a7-abe1-9aab73312837,1,debt_conslidation,100000,122000.0,725.0,good,part_time,communication_services,2791.0,517,0,B,0,0
27537fa7-8357-471b-96a9-79247217c960,1,cover_an_unexpected_cost,50000,53000.0,563.0,poor,full_time,energy,4579.0,1666,0,A,0,0
27547a7d-7247-46cd-9bc9-a7331651565f,1,debt_conslidation,30000,37000.0,,fair,full_time,materials,4906.0,2014,0,A,0,0
27551fcc-09d9-4b91-b1a1-707d1a808987,1,cover_an_unexpected_cost,70000,75000.0,566.0,poor,part_time,materials,2971.0,1312,0,C,0,0
27552067-5cb4-4e0b-8b85-25009402f12c,1,debt_conslidation,60000,63000.0,507.0,poor,full_time,communication_services,2676.0,1411,0,B,0,0
27559844-65ab-497a-9770-87c64219dbed,1,cover_an_unexpected_cost,60000,72000.0,565.0,poor,full_time,utilities,5953.0,1308,0,B,0,0
275598f6-2924-452f-80ec-c5caa4be6242,1,home_improvement,30000,32000.0,,good,part_time,real_estate,2266.0,428,0,B,0,0
27562a91-d2ea-42cf-92da-5914ad3c14ec,1,debt_conslidation,90000,110000.0,579.0,poor,full_time,utilities,5629.0,2813,0,B,0,0
27563683-a4e8-4b18-b8ea-f6049b57643c,1,credit_card_refinancing,20000,24000.0,691.0,good,part_time,health_care,2772.0,1670,0,C,1,150
275658b7-36b2-4044-9c32-65cd4a22cf88,1,major_purchase,10000,11000.0,642.0,fair,full_time,materials,7652.0,1901,0,A,0,0
2756f81f-3410-4457-ac6f-7b1648443d5c,1,debt_conslidation,20000,22000.0,712.0,good,full_time,information_technology,,2546,0,B,0,0
27571539-6b7e-43a7-875b-e3955e6a5f43,1,other,70000,82000.0,641.0,fair,full_time,utilities,5716.0,1725,0,B,1,350
275720be-bd86-4a26-8ecd-a7525f413fce,1,major_purchase,100000,119000.0,725.0,good,full_time,financials,7389.0,1070,0,A,0,0
2757e5de-6ab9-46ad-881f-b334be391562,1,debt_conslidation,50000,55000.0,673.0,good,full_time,information_technology,,1285,0,A,0,0
2757e8e1-0f8c-44f4-a654-f5b1812bacb0,1,other,60000,66000.0,634.0,fair,full_time,communication_services,2834.0,1694,0,A,0,0
27592147-8e6e-4f85-a2e3-8491717e6099,1,cover_an_unexpected_cost,70000,87000.0,634.0,fair,full_time,information_technology,4195.0,389,0,C,0,0
27598a59-1619-4b75-82cb-1aa0a558b9cf,1,cover_an_unexpected_cost,80000,97000.0,616.0,fair,full_time,financials,10824.0,2660,0,A,1,250
2759af63-273a-4b1e-9c71-4756ada076b6,1,major_purchase,100000,110000.0,729.0,good,unemployed,,,1821,1,C,0,0
2759be0b-1ec6-447f-b50d-dbe662fe14a5,1,debt_conslidation,40000,44000.0,560.0,poor,unemployed,,,732,0,A,0,0
275a42ad-5229-4da2-8b3b-c2d45c363ac2,1,major_purchase,50000,58000.0,688.0,good,full_time,communication_services,4789.0,2109,0,A,0,0
275ae26e-b348-42c5-956f-a9586e0643ba,1,cover_an_unexpected_cost,30000,36000.0,421.0,poor,full_time,consumer_staples,,2391,0,B,0,0
275c5241-e504-49aa-a796-e46b4bde9f54,1,debt_conslidation,20000,21000.0,552.0,poor,full_time,materials,5562.0,2130,0,C,0,0
275ee2a5-37b4-430b-a9da-0b1354a3f458,1,debt_conslidation,20000,22000.0,740.0,good,full_time,consumer_staples,,1483,0,C,1,150
275fe040-9909-4225-a24e-85feb541125c,1,debt_conslidation,10000,12000.0,673.0,good,part_time,materials,3057.0,391,0,C,0,0
27607196-a2af-4a83-aed8-7d7871366147,1,debt_conslidation,50000,58000.0,619.0,fair,full_time,consumer_staples,8359.0,1910,0,A,0,0
27616bc8-dffa-4a59-9b64-bd64d21158b9,1,other,80000,99000.0,759.0,very_good,part_time,materials,5465.0,1348,0,B,0,0
2761d59f-df11-46ef-aeed-e70cb67817fd,1,cover_an_unexpected_cost,20000,21000.0,,good,part_time,industrials,4899.0,2238,0,A,0,0
2761fe58-731e-4da2-bc77-1935f550dfcd,1,debt_conslidation,20000,24000.0,674.0,good,full_time,health_care,4666.0,1803,0,A,0,0
276274c1-5afa-4ca4-b44f-bb0dbeb42952,1,credit_card_refinancing,40000,47000.0,450.0,poor,full_time,energy,10567.0,1976,0,A,0,0
2762b4f3-ad99-47b0-b144-be54990df89c,1,credit_card_refinancing,90000,102000.0,695.0,good,full_time,information_technology,10433.0,2984,0,A,0,0
2762f2a9-49cd-4f14-bd20-0dc71d21b18f,1,debt_conslidation,100000,119000.0,629.0,fair,full_time,materials,,1910,0,A,0,0
27635ff8-a585-4887-a03a-408fb0a06116,1,debt_conslidation,20000,23000.0,845.0,excellent,full_time,information_technology,9039.0,2897,0,B,1,350
2763834b-e079-4ab0-ba82-a19ce5ab890b,1,credit_card_refinancing,100000,118000.0,368.0,poor,unemployed,,2989.0,1273,0,B,0,0
2763f58e-f415-4173-b3e6-8f282cc5c446,1,major_purchase,2000000,2180000.0,,poor,full_time,information_technology,3461.0,2075,0,A,0,0
276429b5-bb94-4f1e-bdad-517c83ff6e81,1,credit_card_refinancing,100000,115000.0,593.0,fair,full_time,consumer_staples,7765.0,1156,0,C,0,0
2764b279-4e33-4232-84db-1850a36b2da4,1,other,70000,78000.0,569.0,poor,full_time,information_technology,4499.0,1243,0,A,0,0
27651adf-ba9d-410a-b934-3393b4db9e9e,1,debt_conslidation,30000,37000.0,603.0,fair,full_time,information_technology,4657.0,1538,0,A,1,250
27657d10-b703-4e08-9cd7-7eb225440af5,1,cover_an_unexpected_cost,100000,109000.0,685.0,good,full_time,health_care,8353.0,1582,0,A,0,0
2765a90e-b75b-489c-8588-c7d072900afd,1,debt_conslidation,70000,82000.0,,poor,full_time,financials,,1774,0,B,0,0
27663b23-3a5b-4110-8168-6576ae175351,1,cover_an_unexpected_cost,60000,73000.0,562.0,poor,full_time,materials,4302.0,2686,0,B,0,0
2768e27a-5636-4702-8059-ba72183b898c,1,debt_conslidation,30000,33000.0,711.0,good,part_time,financials,2787.0,1801,1,A,0,0
2769245a-3af5-4395-a505-076949752fcf,1,credit_card_refinancing,20000,23000.0,555.0,poor,full_time,financials,5123.0,1954,0,A,0,0
276abe6e-a21b-4919-a73e-058c0a3c9349,1,major_purchase,40000,45000.0,701.0,good,part_time,industrials,2043.0,373,1,A,0,0
276ae800-c7ac-4249-854f-9cb877abae51,1,debt_conslidation,50000,61000.0,584.0,fair,full_time,information_technology,8064.0,1500,0,A,0,0
276b01ad-e848-4ae3-8994-bfb583c699dc,1,other,50000,62000.0,509.0,poor,full_time,health_care,2988.0,1706,0,A,0,0
276b8742-7d05-4895-b7e1-9d9c9c93c77a,1,other,20000,25000.0,511.0,poor,full_time,energy,,1882,0,A,0,0
276cbbaa-6154-48ec-98c5-6807cc8954e2,1,major_purchase,100000,109000.0,508.0,poor,full_time,materials,2571.0,1553,0,A,0,0
276d0c33-20f9-40a0-91ae-4d0300324941,1,debt_conslidation,20000,21000.0,701.0,good,part_time,consumer_staples,2522.0,326,0,A,0,0
276d7853-c590-4931-9c05-f1f64013b05b,1,home_improvement,30000,33000.0,473.0,poor,full_time,consumer_staples,5597.0,1768,0,B,0,0
276dfb9b-9e10-4932-a6c4-fbd66a7357db,1,major_purchase,70000,81000.0,626.0,fair,full_time,real_estate,6155.0,1383,0,A,0,0
276f0b17-79d2-42cc-8ae3-7821f1f3a565,1,debt_conslidation,10000,11000.0,600.0,fair,full_time,communication_services,5272.0,2079,0,B,0,0
276f26e4-2e52-44f5-9002-17f3bd54723e,1,home_improvement,10000,12000.0,703.0,good,part_time,real_estate,,711,0,A,0,0
276fec17-8dd1-439c-b2dc-b36ac14610c2,1,home_improvement,70000,75000.0,577.0,poor,full_time,information_technology,10814.0,1547,1,A,1,250
277073a0-4950-4b6d-8702-26e9c3112547,1,major_purchase,30000,33000.0,682.0,good,full_time,industrials,,1957,0,A,0,0
2770ab03-2392-4881-928e-1601e006b818,1,credit_card_refinancing,5000,6000.0,663.0,fair,full_time,financials,4089.0,1897,0,A,0,0
27715fd3-f627-4a41-878e-75b4982eed4c,1,major_purchase,20000,24000.0,,fair,full_time,materials,5683.0,1279,0,C,0,0
2772738b-3d26-4bbd-af95-142f8a5ad448,1,debt_conslidation,50000,58000.0,608.0,fair,full_time,materials,6561.0,2436,0,A,0,0
2772ac21-947e-4126-bd24-723c6f5096d0,1,cover_an_unexpected_cost,60000,66000.0,634.0,fair,full_time,health_care,6960.0,2976,0,A,0,0
2773794e-865f-474b-b968-7f09daebca00,1,cover_an_unexpected_cost,80000,99000.0,454.0,poor,full_time,health_care,11837.0,1541,0,B,0,0
2773aa2b-7ada-4b8f-9002-ffec4789f8db,1,credit_card_refinancing,40000,46000.0,576.0,poor,full_time,health_care,,2684,0,A,0,0
2773bcca-4fc0-46b4-a281-b067e5063d78,1,debt_conslidation,20000,25000.0,644.0,fair,full_time,real_estate,6322.0,784,0,A,0,0
27745ced-9b71-4884-b9ee-dab6bf32cde3,1,debt_conslidation,30000,36000.0,366.0,poor,full_time,energy,2809.0,1352,0,A,0,0
2776478c-d8fe-4098-ba39-2b18749b447a,1,debt_conslidation,30000,37000.0,701.0,good,full_time,energy,7499.0,2314,0,A,0,0
27769558-f4c3-4375-91e0-1049aec06e3b,1,debt_conslidation,100000,124000.0,,good,full_time,financials,8147.0,475,0,B,1,350
2776ffd2-80c4-4b40-a2aa-725ab4da5011,1,debt_conslidation,20000,23000.0,609.0,fair,full_time,health_care,4430.0,1982,0,A,0,0
277821ef-8d51-44a7-85c4-07141ade8b1a,1,cover_an_unexpected_cost,80000,93000.0,694.0,good,full_time,financials,8105.0,2032,0,A,0,0
2779002a-bbb1-467b-a340-db0803099c12,1,cover_an_unexpected_cost,10000,12000.0,594.0,fair,unemployed,,2667.0,1197,0,C,0,0
2779e041-ff18-44e0-90ff-faabcc86aa60,1,home_improvement,80000,92000.0,794.0,very_good,part_time,information_technology,,1931,0,A,0,0
277af29e-da3b-4271-8f52-a17062a29d86,1,major_purchase,10000,12000.0,673.0,good,full_time,health_care,-8172.0,1024,0,C,1,150
277af392-1cf4-4ab0-a62f-c23e6ab5d1ea,1,other,40000,45000.0,570.0,poor,full_time,real_estate,,1380,0,A,0,0
277b9180-1899-4e61-8b52-48a30367825b,1,major_purchase,60000,71000.0,627.0,fair,full_time,industrials,8160.0,1278,0,B,0,0
277bb493-d4f6-437f-bf61-546399a831e3,1,home_improvement,30000,33000.0,719.0,good,part_time,financials,,672,0,A,0,0
277bf5d5-02f2-442a-bf30-2e40a74583fe,1,credit_card_refinancing,20000,24000.0,499.0,poor,full_time,health_care,3690.0,2904,0,B,0,0
277c20b2-01cd-45d4-876f-68173db7e8d8,1,major_purchase,30000,33000.0,590.0,fair,part_time,information_technology,3163.0,450,0,C,0,0
277c685e-2750-446f-a1d6-a8cb14b86068,1,debt_conslidation,90000,97000.0,756.0,very_good,full_time,energy,7585.0,1242,0,B,0,0
277d4707-0e73-4af3-8e8e-81a494ae4029,1,debt_conslidation,90000,106000.0,649.0,fair,full_time,information_technology,5361.0,1418,0,C,0,0
277e24b6-acc6-4823-a639-bd1fb9764803,1,credit_card_refinancing,40000,48000.0,456.0,poor,part_time,materials,,2287,0,A,0,0
277e474e-8e64-47a8-8f69-191a7edcdb9a,1,major_purchase,20000,22000.0,573.0,poor,full_time,materials,4171.0,2036,0,A,0,0
277e6d74-29d4-45da-9a9d-242a49e9dab9,1,other,80000,93000.0,507.0,poor,full_time,information_technology,7765.0,2072,0,B,0,0
277fda48-8524-4dfb-b4e2-8df7248677ad,1,debt_conslidation,50000,62000.0,722.0,good,part_time,real_estate,4339.0,1442,0,A,0,0
277ff287-9f8e-49d7-9f33-b7ad6b9f0f1a,1,debt_conslidation,20000,23000.0,733.0,good,full_time,information_technology,7111.0,2084,0,A,1,250
27801f91-46e9-4420-90e1-7e8ed0bc2acf,1,credit_card_refinancing,80000,86000.0,674.0,good,full_time,information_technology,7000.0,1388,0,B,1,350
27803e5e-42f9-40af-a796-ac5ab4afcc77,1,credit_card_refinancing,60000,65000.0,698.0,good,full_time,health_care,7333.0,2027,0,A,0,0
2781e3ff-3fac-4969-9277-5ccc4c68b072,1,debt_conslidation,100000,124000.0,560.0,poor,full_time,consumer_staples,4571.0,1393,0,C,0,0
2782841b-5e7c-4541-ab9c-e8f509196ed7,1,credit_card_refinancing,30000,34000.0,753.0,very_good,full_time,financials,9036.0,2521,0,A,1,250
2782c1ca-8e8c-4439-a806-f4afbb48b51c,1,other,20000,24000.0,679.0,good,full_time,materials,7662.0,748,0,B,0,0
27845288-ae11-48a7-aa24-0dac346cec7d,1,major_purchase,20000,23000.0,588.0,fair,full_time,financials,6365.0,1304,0,A,0,0
27846569-aa67-4f7b-b46f-a48d089c1cd2,1,credit_card_refinancing,20000,23000.0,,poor,full_time,materials,,1475,0,B,0,0
278597a7-b8ed-42a2-bb87-97beb97e5d8d,1,cover_an_unexpected_cost,30000,32000.0,,good,full_time,health_care,5874.0,1769,0,A,0,0
2785da97-74bc-491a-adbe-1351ee0c1e15,1,major_purchase,10000,11000.0,615.0,fair,full_time,health_care,6600.0,511,0,A,0,0
2787716d-6ca6-4527-92d4-6c6671c0c8b2,1,cover_an_unexpected_cost,40000,44000.0,659.0,fair,full_time,industrials,7814.0,1366,0,A,0,0
278801e1-bfac-41ff-a8ad-57657793ff63,1,major_purchase,90000,98000.0,559.0,poor,full_time,materials,,1852,0,B,0,0
2788b0b6-a4d7-431f-aece-e88406ff693b,1,credit_card_refinancing,20000,24000.0,,good,full_time,energy,,1470,0,C,0,0
2789a6bf-6c2a-4cdf-96e1-0d2365f34202,1,debt_conslidation,30000,35000.0,654.0,fair,full_time,information_technology,5210.0,1751,0,A,0,0
278af748-e47c-4d3e-8577-07a59f4970f0,1,cover_an_unexpected_cost,10000,12000.0,591.0,fair,part_time,health_care,2958.0,1850,0,A,0,0
278b3df1-94db-4255-8357-2640b8e60f8f,1,debt_conslidation,30000,33000.0,740.0,good,full_time,industrials,,1129,0,B,0,0
278b9f76-580c-477d-bf2f-e086e2f768e5,1,credit_card_refinancing,30000,32000.0,,poor,full_time,health_care,2879.0,1964,0,B,0,0
278c785f-07d7-45cb-8465-2acb4d6e997a,1,major_purchase,40000,49000.0,609.0,fair,full_time,information_technology,11013.0,2234,0,B,0,0
278ce344-a56a-4b98-ae2d-302b0e9b0d66,1,cover_an_unexpected_cost,20000,24000.0,,good,full_time,health_care,12747.0,1919,0,A,1,250
278d9104-0cb5-42f5-8bd6-04e647142d23,1,debt_conslidation,2000000,2461000.0,679.0,good,part_time,industrials,2393.0,796,0,A,0,0
278da05c-2012-48f9-b0bf-5ab1287e36e7,1,other,40000,44000.0,,very_good,full_time,financials,13181.0,2460,0,A,1,250
278db231-5d45-4642-8209-1ace698840ca,1,credit_card_refinancing,60000,70000.0,678.0,good,full_time,information_technology,,1217,0,B,0,0
278f2703-7127-41d9-b3e7-2a16c792291a,1,home_improvement,40000,45000.0,670.0,fair,full_time,utilities,5499.0,2076,0,B,0,0
278fffeb-a1a7-4049-9e50-d10c7c047fc1,1,other,60000,70000.0,,poor,full_time,information_technology,4657.0,2827,0,B,0,0
27908068-1bd6-45ae-9aef-c2cec223b7b2,1,home_improvement,10000,11000.0,637.0,fair,unemployed,,2909.0,1297,0,C,0,0
2790be19-0d4b-4b6a-be53-5aeb8a37c944,1,major_purchase,2000000,2406000.0,583.0,fair,full_time,industrials,4698.0,1817,0,A,0,0
2790dd76-89a5-4e41-8900-4e6c806a2a05,1,home_improvement,70000,74000.0,398.0,poor,full_time,utilities,10426.0,1731,0,A,0,0
279194ec-097d-45e9-b432-67c72a56f058,1,other,10000,12000.0,700.0,good,full_time,industrials,4560.0,2186,0,B,0,0
27922e5c-2ea9-4532-9208-c821f980fcfe,1,home_improvement,90000,105000.0,625.0,fair,part_time,information_technology,2599.0,1160,0,B,0,0
2793ab5f-3cd8-4124-b5cd-d1c1cc65fe19,1,major_purchase,80000,87000.0,502.0,poor,full_time,industrials,4837.0,2486,0,A,0,0
2795a455-8d83-4dc9-aa84-f0ff2fc303d2,1,credit_card_refinancing,90000,95000.0,560.0,poor,unemployed,,2677.0,1962,0,A,0,0
279638ed-4b58-466a-849f-6d9e001371d2,1,debt_conslidation,10000,12000.0,577.0,poor,full_time,information_technology,5395.0,1257,0,A,0,0
2796676d-8b41-4213-ac11-aac279979c2d,1,debt_conslidation,50000,54000.0,591.0,fair,part_time,communication_services,,1365,0,A,0,0
2797110f-9736-472b-909a-3a168b12ec58,1,home_improvement,70000,74000.0,642.0,fair,full_time,communication_services,,819,0,C,0,0
279763e8-e5ae-424b-84d1-cce41bbae041,1,cover_an_unexpected_cost,10000,11000.0,825.0,excellent,full_time,information_technology,14489.0,952,0,A,0,0
27981db6-17f8-4663-a9d4-895ccae9a8c9,1,debt_conslidation,10000,11000.0,561.0,poor,full_time,materials,3804.0,1082,0,B,0,0
279824da-1678-42ab-9280-b6dccc92047b,1,major_purchase,10000,12000.0,565.0,poor,unemployed,,2497.0,1887,0,B,0,0
27982fbf-ac40-4944-9dc9-566a33215ea5,1,major_purchase,10000,11000.0,714.0,good,part_time,materials,2636.0,1685,0,B,0,0
2798f802-c505-4c75-bfaa-7a615143a6ca,1,cover_an_unexpected_cost,50000,60000.0,579.0,poor,unemployed,,4659.0,1835,0,C,0,0
279957d8-dae2-495c-8f02-d94f7fae9696,1,major_purchase,20000,23000.0,612.0,fair,full_time,health_care,7187.0,1430,0,C,1,150
27998d60-9f64-4788-bdfe-ba4408d9aad1,1,debt_conslidation,10000,12000.0,,very_good,full_time,financials,14516.0,1199,0,B,1,350
279ac00d-cc0d-4066-b879-45db4fd792c2,1,debt_conslidation,60000,72000.0,650.0,fair,full_time,financials,4027.0,875,0,C,1,150
279ba1d3-2744-4ac7-a276-9b526f595618,1,debt_conslidation,10000,12000.0,626.0,fair,full_time,materials,4698.0,1238,0,A,0,0
279bb4eb-a2ea-4b98-a0da-37f07e059c6b,1,major_purchase,20000,22000.0,,good,full_time,real_estate,9123.0,1862,0,B,0,0
279c5dac-5e0c-4681-bfdc-1ccc5f9f9912,1,cover_an_unexpected_cost,20000,25000.0,,good,full_time,information_technology,4948.0,2877,0,B,0,0
279c77f1-ec58-439d-aa0e-0d05e795a2a9,1,home_improvement,100000,119000.0,608.0,fair,full_time,information_technology,6008.0,1361,0,A,0,0
279ca1c9-0fa5-4aeb-9bd1-88fa9b892879,1,major_purchase,40000,48000.0,357.0,poor,full_time,consumer_staples,3941.0,919,0,A,0,0
279d1699-a32c-411e-8623-e7c9db6881bf,1,cover_an_unexpected_cost,60000,73000.0,823.0,excellent,full_time,industrials,11672.0,2005,0,C,0,0
279d3c9e-23d4-4cd6-8ffa-fa1cb30bb5ed,1,home_improvement,40000,45000.0,514.0,poor,full_time,health_care,,1013,0,C,0,0
279d553f-e156-4d2c-8e29-235dd4292efc,1,home_improvement,80000,91000.0,,poor,full_time,financials,10750.0,1344,0,A,0,0
279d905b-4cd6-4318-a5ef-395ae1261ecb,1,credit_card_refinancing,30000,33000.0,378.0,poor,full_time,consumer_discretionary,3503.0,1146,0,A,0,0
279e34ff-5d82-48b7-a3e8-fa7425554708,1,cover_an_unexpected_cost,20000,21000.0,668.0,fair,part_time,health_care,2522.0,937,0,C,0,0
27a0451b-8666-4776-8731-796323a99d8b,1,credit_card_refinancing,20000,24000.0,544.0,poor,unemployed,,3417.0,1980,0,B,0,0
27a48c53-7ff6-4331-8577-78aed884629e,1,cover_an_unexpected_cost,20000,21000.0,545.0,poor,part_time,materials,2756.0,921,0,A,0,0
27a507bd-1026-4975-9b0a-f202811c935d,1,credit_card_refinancing,2000000,2145000.0,570.0,poor,full_time,utilities,-5511.0,2119,0,A,0,0
27a59bf3-73ad-478a-90c5-8e6fc6c88973,1,home_improvement,10000,12000.0,549.0,poor,unemployed,,4889.0,49500,1,C,0,0
27a67ae3-a1f1-459e-8c54-2339bc0841ea,1,major_purchase,100000,113000.0,656.0,fair,full_time,consumer_staples,4259.0,1579,0,B,0,0
27a6b8ae-d128-4cbd-ac4a-d189ac948fa7,1,cover_an_unexpected_cost,90000,112000.0,629.0,fair,full_time,communication_services,9093.0,2047,0,A,0,0
27a793e4-fd97-4516-9fb7-c6df1fd5d122,1,cover_an_unexpected_cost,60000,71000.0,581.0,fair,full_time,information_technology,7668.0,1457,0,A,0,0
27a7f98a-517c-4334-a226-4a7ca0fe8425,1,home_improvement,30000,36000.0,601.0,fair,full_time,materials,8984.0,820,0,A,0,0
27a7fa8a-e348-421b-b100-1f60c2604642,1,other,80000,99000.0,615.0,fair,full_time,financials,,1735,0,C,0,0
27a9469a-a65f-4006-9810-8bef5285d9e3,1,cover_an_unexpected_cost,90000,103000.0,,fair,full_time,communication_services,4281.0,1252,0,A,0,0
27ac1adf-8738-4df6-8616-7f0312575cea,1,debt_conslidation,90000,99000.0,648.0,fair,unemployed,,2307.0,1901,0,C,0,0
27ac87c5-fece-44c7-aa5a-b5c3b9d40512,1,debt_conslidation,30000,35000.0,627.0,fair,full_time,communication_services,5615.0,1860,0,B,0,0
27ac8bff-edc6-4f9e-84be-656e46afbd1c,1,home_improvement,30000,33000.0,657.0,fair,full_time,materials,6516.0,1923,0,A,0,0
27acd9ca-2476-4a64-a513-77c9f5211840,1,major_purchase,100000,123000.0,702.0,good,full_time,energy,4650.0,1580,0,B,0,0
27af9cee-0b42-4025-8744-f58af541e1ff,1,other,10000,12000.0,598.0,fair,full_time,health_care,4055.0,1890,0,B,0,0
27b01cdd-7cf3-4c0b-9dd2-a3fdf53f346c,1,credit_card_refinancing,10000,12000.0,587.0,fair,full_time,real_estate,,2383,0,A,1,250
27b05b9d-d7e1-497c-851d-6d850f69d828,1,home_improvement,30000,35000.0,793.0,very_good,full_time,utilities,,2297,0,A,0,0
27b0d8f8-889a-4240-a167-983a9482d220,1,debt_conslidation,90000,102000.0,620.0,fair,full_time,consumer_discretionary,4002.0,1290,0,A,0,0
27b2ac87-d1af-47da-ae89-017a7a244d05,1,cover_an_unexpected_cost,20000,23000.0,630.0,fair,full_time,information_technology,,1503,0,A,0,0
27b392bc-03c6-4453-99ec-90caa58eada1,1,debt_conslidation,90000,99000.0,,poor,full_time,financials,5043.0,1808,0,A,0,0
27b43a1c-0ea8-4070-ae74-a5264d9febd2,1,credit_card_refinancing,80000,98000.0,484.0,poor,full_time,information_technology,2764.0,2004,0,A,0,0
27b8d0c1-5afc-4e85-83c0-a440b1499c07,1,home_improvement,70000,82000.0,471.0,poor,full_time,information_technology,4392.0,1296,0,B,0,0
27b95750-5f31-4b85-b7ad-e09daad0ed30,1,cover_an_unexpected_cost,10000,12000.0,590.0,fair,part_time,materials,2026.0,576,0,B,0,0
27ba014b-9d7e-45d2-864c-c0070a4aacb1,1,other,100000,113000.0,726.0,good,part_time,materials,4492.0,1351,0,A,0,0
27ba5f19-668b-4577-9447-7ae67bf6ab11,1,debt_conslidation,30000,37000.0,595.0,fair,full_time,health_care,,1239,0,B,0,0
27ba7d71-a351-4213-b835-85d0a12b822c,1,major_purchase,10000,12000.0,593.0,fair,full_time,information_technology,5090.0,1760,0,A,0,0
27ba8bc4-52d6-4159-b86c-b4357ccc1b75,1,other,30000,35000.0,,poor,full_time,industrials,8327.0,1507,0,A,0,0
27babf8e-3720-45b4-ad7d-36dca1224075,1,debt_conslidation,40000,43000.0,580.0,poor,unemployed,,3432.0,2387,0,A,0,0
27badf52-17ec-4835-8c9b-bad4732229e4,1,home_improvement,30000,35000.0,686.0,good,full_time,communication_services,3536.0,1868,0,B,0,0
27bc6136-2c5d-4739-92bc-2b2d07f2aa6c,1,cover_an_unexpected_cost,60000,68000.0,697.0,good,full_time,energy,7206.0,2030,0,A,0,0
27bd8a35-9ba3-4a7c-8013-ce1ef6110632,1,other,30000,35000.0,639.0,fair,full_time,real_estate,7472.0,400,0,B,0,0
27bd9cb4-d244-4288-a68e-02fcc135bee9,1,cover_an_unexpected_cost,10000,11000.0,458.0,poor,unemployed,,4259.0,1085,0,C,0,0
27beaece-99cc-451a-b258-9fa65d220bc7,1,credit_card_refinancing,40000,48000.0,378.0,poor,full_time,utilities,4048.0,719,1,A,0,0
27bfbf73-414c-4bf9-813c-c52ed2a4f712,1,home_improvement,80000,97000.0,737.0,good,full_time,information_technology,9737.0,2516,0,B,1,350
27bfdddd-1e17-4c75-b006-b86c3ecc42f9,1,debt_conslidation,30000,32000.0,755.0,very_good,full_time,health_care,4386.0,1497,0,A,1,250
27c01bf2-02c4-491f-99c8-07a3106ea5b8,1,other,60000,71000.0,573.0,poor,full_time,information_technology,4283.0,1284,0,B,0,0
27c37c63-56d8-4d76-a299-2780f8ce9f43,1,debt_conslidation,60000,65000.0,,fair,full_time,materials,4706.0,1910,0,A,0,0
27c48b0b-0a84-4a99-94d0-eaa3fb447738,1,major_purchase,90000,98000.0,592.0,fair,full_time,energy,9450.0,1962,0,B,0,0
27c4b347-0420-4ec0-919c-92830ec17f57,1,debt_conslidation,20000,21000.0,712.0,good,full_time,information_technology,7902.0,922,0,A,0,0
27c56e63-9c45-4767-a38b-6dd88f27016c,1,debt_conslidation,20000,23000.0,595.0,fair,full_time,financials,8633.0,2049,0,A,0,0
27c92006-5d2b-4fc0-b57a-b697914a94e7,1,debt_conslidation,50000,58000.0,,good,full_time,industrials,7943.0,1430,0,B,0,0
27c92693-ccd5-4e7a-88a3-075d127b983b,1,credit_card_refinancing,40000,47000.0,484.0,poor,full_time,communication_services,4936.0,2748,0,C,0,0
